a  6  啊 0  啊 0  啊 0  啊 0  啊 0  阿 0  
fu'tong  1  腹痛 0  
fu'tou  1  斧头 0  
fu'tu  3  附图 0  浮屠 0  浮土 0  
fu'wang  1  覆亡 0  
fu'wei  2  抚慰 0  复位 0  
fu'wei'ji'kun  1  扶危济困 0  
fu'wen  1  讣文 0  
fu'weng  1  富翁 0  
fu'wo  1  俯卧 0  
fu'wo'cheng  1  俯卧撑 0  
fu'wu  1  服务 0  
fu'wu'fei  1  服务费 0  
fu'wu'qi  1  服务器 0  
fu'wu'qu  1  服务区 0  
fu'wu'tai  1  服务台 0  
fu'wu'ye  1  服务业 0  
fu'wu'yuan  1  服务员 0  
fu'xi  3  复习 0  付息 0  父系 0  
fu'xian  4  浮现 0  复线 0  赋闲 0  复现 0  
fu'xiang  2  浮想 0  福相 0  
fu'xiang'lian'pian  1  浮想联翩 0  
fu'xiao  2  拂晓 0  附小 0  
fu'xie  2  腹泻 0  复写 0  
fu'xin  2  复信 0  负心 0  
fu'xing  4  复兴 0  服刑 0  福星 0  复姓 0  
fu'xiong  1  父兄 0  
fu'xiu  3  腐朽 0  拂袖 0  副修 0  
fu'xu  2  抚恤 0  夫婿 0  
fu'xu'jin  1  抚恤金 0  
fu'xue  1  复学 0  
fu'yan  2  敷衍 0  赴宴 0  
fu'yan'liao'shi  1  敷衍了事 0  
fu'yan'se'ze  1  敷衍塞责 0  
fu'yang  3  抚养 0  扶养 0  俯仰 0  
fu'yao  2  服药 0  敷药 0  
fu'yao'zhi'shang  1  扶摇直上 0  
fu'ye  3  副业 0  父业 0  扶掖 0  
fu'yi  2  复议 0  服役 0  
fu'yin  4  福音 0  复印 0  付印 0  复音 0  
fu'yin'ji  1  复印机 0  
fu'yin'jian  1  复印件 0  
fu'yong  2  服用 0  附庸 0  
fu'yong'feng'ya  1  附庸风雅 0  
fu'you  5  富有 0  负有 0  附有 0  浮游 0  妇幼 0  
fu'yu  7  富裕 0  赋予 0  富于 0  富余 0  抚育 0  付与 0  馥郁 0  
fu'yu'wan'kang  1  负隅顽抗 0  
fu'yuan  3  复原 0  复员 0  幅员 0  
fu'yue  1  赴约 0  
fu'yun  1  浮云 0  
fu'za  1  复杂 0  
fu'za'hua  1  复杂化 0  
fu'za'lao'dong  1  复杂劳动 0  
fu'za'xing  1  复杂性 0  
fu'zai  1  负载 0  
fu'zao  1  浮躁 0  
fu'ze  2  负责 0  附则 0  
fu'ze'ren  1  负责人 0  
fu'zeng'zhang  1  负增长 0  
fu'zhai  1  负债 0  
fu'zhang  2  腹胀 0  付账 0  
fu'zhe  1  覆辙 0  
fu'zhen  1  复诊 0  
fu'zheng  1  扶正 0  
fu'zheng'qu'xie  1  扶正祛邪 0  
fu'zhi  5  复制 0  福祉 0  扶植 0  副职 0  复职 0  
fu'zhi'dong'liu  1  付之东流 0  
fu'zhi'pin  1  复制品 0  
fu'zhi'yi'ju  1  付之一炬 0  
fu'zhi'yi'xiao  1  付之一笑 0  
fu'zhong  4  负重 0  浮肿 0  附中 0  复种 0  
fu'zhou  3  福州 0  符咒 0  覆舟 0  
fu'zhu  5  辅助 0  扶助 0  付诸 0  附注 0  腐竹 0  
fu'zhu'dong'liu  1  付诸东流 0  
fu'zhuan  1  复转 0  
fu'zhuang  1  服装 0  
fu'zhuo  1  附着 0  
fu'zhuo'li  1  附着力 0  
fu'zi  3  父子 0  斧子 0  夫子 0  
fu'zong  1  副总 0  
fu'zu  1  富足 0  
fu'zui  2  负罪 0  服罪 0  
fu'zuo  1  辅佐 0  
fu'zuo'yong  1  副作用 0  
ga  4  嘎 0  咖 0  夹 0  噶 0  
ga'ba  2  嘎巴 0  嘎巴 0  
ga'la'er  1  旮旯儿 0  
ga'zhi  1  嘎吱 0  
ga'zhi'wo  1  胳肢窝 0  
ga'zi  1  嘎子 0  
gai  7  该 0  改 0  盖 0  钙 0  概 0  溉 0  芥 0  
gai'ban  1  改版 0  
gai'bang  1  丐帮 0  
gai'bian  2  改变 0  改编 0  
gai'chao'huan'dai  1  改朝换代 0  
gai'cheng  1  改称 0  
gai'cuo  1  改错 0  
gai'dang  1  该当 0  
gai'dao  1  改道 0  
gai'ding  1  改订 0  
gai'dong  1  改动 0  
gai'fang  1  盖房 0  
gai'ge  1  改革 0  
gai'ge'kai'fang  1  改革开放 0  
gai'guan  1  改观 0  
gai'guo  1  改过 0  
gai'guo'zi'xin  1  改过自新 0  
gai'hang  1  改行 0  
gai'hua  1  钙化 0  
gai'huan  1  改换 0  
gai'hui  1  改悔 0  
gai'jia  1  改嫁 0  
gai'jian  1  改建 0  
gai'jin  1  改进 0  
gai'kou  1  改口 0  
gai'kuang  1  概况 0  
gai'kuo  1  概括 0  
gai'kuo'xing  1  概括性 0  
gai'liang  1  改良 0  
gai'lun  1  概论 0  
gai'lv  1  概率 0  
gai'lve  1  概略 0  
gai'mao  1  概貌 0  
gai'mao'er  1  盖帽儿 0  
gai'ming  1  改名 0  
gai'mo'neng'wai  1  概莫能外 0  
gai'nian  1  概念 0  
gai'nian'hua  1  概念化 0  
gai'pan  1  改判 0  
gai'ren  1  改任 0  
gai'ri  1  改日 0  
gai'rong  1  改容 0  
gai'se  1  改色 0  
gai'shan  1  改善 0  
gai'shi  1  盖世 0  
gai'shu  1  概述 0  
gai'si  1  该死 0  
gai'suan  1  概算 0  
gai'tian  1  改天 0  
gai'tian'huan'di  1  改天换地 0  
gai'tou  1  盖头 0  
gai'tou'huan'mian  1  改头换面 0  
gai'wan  1  盖碗 0  
gai'wei  1  改为 0  
gai'xian'geng'zhang  1  改弦更张 0  
gai'xian'yi'zhe  1  改弦易辙 0  
gai'xie  1  改写 0  
gai'xie'gui'zheng  1  改邪归正 0  
gai'xing  2  改姓 0  改型 0  
gai'xuan  1  改选 0  
gai'yao  1  概要 0  
gai'yi  1  改易 0  
gai'yong  1  改用 0  
gai'zao  1  改造 0  
gai'zhang  1  盖章 0  
gai'zhao  1  该着 0  
gai'zheng  1  改正 0  
gai'zhi  2  改制 0  钙质 0  
gai'zhuang  1  改装 0  
gai'zi  1  盖子 0  
gai'zu  1  改组 0  
gan  14  干 0  敢 0  感 0  赶 0  杆 0  肝 0  甘 0  干 0  赣 0  柑 0  擀 0  乾 0  竿 0  秆 0  
gan'ba  1  干巴 0  
gan'ba'ba  1  干巴巴 0  
gan'bai'xia'feng  1  甘拜下风 0  
gan'bao  1  敢保 0  
gan'bei  1  干杯 0  
gan'bie  1  干瘪 0  
gan'bing  2  肝病 0  干冰 0  
gan'bu  1  干部 0  
gan'bu'shang  1  赶不上 0  
gan'cai  1  干菜 0  
gan'cao  2  甘草 0  干草 0  
gan'chang  1  赶场 0  
gan'chao  1  赶超 0  
gan'che  1  赶车 0  
gan'cheng  1  杆秤 0  
gan'chu  1  感触 0  
gan'cui  1  干脆 0  
gan'cui'li'luo  1  干脆利落 0  
gan'da'lei  1  干打垒 0  
gan'dan  1  肝胆 0  
gan'dan'xiang'zhao  1  肝胆相照 0  
gan'dang  2  敢当 0  甘当 0  
gan'dao  3  感到 0  赶到 0  干道 0  
gan'de'shang  1  赶得上 0  
gan'deng  1  干等 0  
gan'deng'yan  1  干瞪眼 0  
gan'dian'chi  1  干电池 0  
gan'diao  1  干掉 0  
gan'die  1  干爹 0  
gan'dong  1  感动 0  
gan'en  1  感恩 0  
gan'en'dai'de  1  感恩戴德 0  
gan'en'jie  1  感恩节 0  
gan'er  1  干儿 0  
gan'er'zi  1  干儿子 0  
gan'fan  1  干饭 0  
gan'fen  2  感奋 0  干粉 0  
gan'fu  1  赶赴 0  
gan'ga  1  尴尬 0  
gan'gan  1  敢干 0  
gan'gao  1  港澳 0  
gan'gao'tai  1  港澳台 0  
gan'ge  1  干戈 0  
gan'gong  1  赶工 0  
gan'gong'neng  1  肝功能 0  
gan'guan  1  感官 0  
gan'guang  1  感光 0  
gan'guo  2  干果 0  坩埚 0  
gan'han  1  干旱 0  
gan'he  1  干涸 0  
gan'hua  1  感化 0  
gan'huai  1  感怀 0  
gan'huo  2  肝火 0  干货 0  
gan'huo'er  1  干活儿 0  
gan'ji  2  感激 0  赶集 0  
gan'ji'ti'ling  1  感激涕零 0  
gan'jiang  1  干将 0  
gan'jin  2  赶紧 0  干劲 0  
gan'jin'sha'jue  1  赶尽杀绝 0  
gan'jing  2  干净 0  干警 0  
gan'jing'li'luo  1  干净利落 0  
gan'ju  1  柑橘 0  
gan'jue  1  感觉 0  
gan'jun  1  杆菌 0  
gan'kai  1  感慨 0  
gan'kai'wan'duan  1  感慨万端 0  
gan'kai'wan'qian  1  感慨万千 0  
gan'kai'xi'zhi  1  感慨系之 0  
gan'kao  1  赶考 0  
gan'ke  2  干渴 0  干咳 0  
gan'ku  2  干枯 0  甘苦 0  
gan'kuai  1  赶快 0  
gan'lan  2  橄榄 0  甘蓝 0  
gan'lan'lv  1  橄榄绿 0  
gan'lan'qiu  1  橄榄球 0  
gan'lan'you  1  橄榄油 0  
gan'lan'zhi  1  橄榄枝 0  
gan'leng  1  干冷 0  
gan'lian  1  干练 0  
gan'liang  1  干粮 0  
gan'lie  1  干裂 0  
gan'lin  1  甘霖 0  
gan'liu  1  干流 0  
gan'lu  2  赶路 0  甘露 0  
gan'ma  2  干吗 0  干妈 0  
gan'mang  1  赶忙 0  
gan'mao  1  感冒 0  
gan'mei  1  甘美 0  
gan'mian  1  干面 0  
gan'mian'zhang  1  擀面杖 0  
gan'ming'er  1  赶明儿 0  
gan'nao'tu'di  1  肝脑涂地 0  
gan'nian  1  感念 0  
gan'niang  1  干娘 0  
gan'nv'er  1  干女儿 0  
gan'pei  1  感佩 0  
gan'qiao  1  赶巧 0  
gan'qing  1  感情 0  
gan'qing'yong'shi  1  感情用事 0  
gan'qu  1  干渠 0  
gan'quan  1  甘泉 0  
gan'qun  1  干群 0  
gan'ran  1  感染 0  
gan'ran'li  1  感染力 0  
gan'rao  1  干扰 0  
gan're'nao  1  赶热闹 0  
gan'ren  1  感人 0  
gan'ren'fei'fu  1  感人肺腑 0  
gan'se  1  干涩 0  
gan'sha  1  干啥 0  
gan'shang  2  赶上 0  感伤 0  
gan'she  1  干涉 0  
gan'shi  3  干事 0  矸石 0  敢是 0  
gan'shi'mao  1  赶时髦 0  
gan'shou  2  感受 0  干瘦 0  
gan'shou'qi  1  感受器 0  
gan'shuang  1  干爽 0  
gan'shui  1  泔水 0  
gan'si'dui  1  敢死队 0  
gan'su  1  甘肃 0  
gan'tan  1  感叹 0  
gan'tian  1  甘甜 0  
gan'tong'shen'shou  1  感同身受 0  
gan'wei'ren'xian  1  敢为人先 0  
gan'wen  1  敢问 0  
gan'wu  1  感悟 0  
gan'xi  2  干系 0  干洗 0  
gan'xian  1  干线 0  
gan'xian'guo'pin  1  干鲜果品 0  
gan'xiang  2  感想 0  敢想 0  
gan'xiao  2  干校 0  干笑 0  
gan'xie  2  感谢 0  赶写 0  
gan'xie'xin  1  感谢信 0  
gan'xin  1  甘心 0  
gan'xing  1  感性 0  
gan'xing'ren'shi  1  感性认识 0  
gan'xiu  1  甘休 0  
gan'xiu'suo  1  干休所 0  
gan'yan  2  肝炎 0  感言 0  
gan'ying  2  感应 0  干硬 0  
gan'ying'hua  1  肝硬化 0  
gan'you  1  甘油 0  
gan'yu  3  敢于 0  干预 0  甘于 0  
gan'yuan  1  甘愿 0  
gan'zang  1  肝脏 0  
gan'zao  2  干燥 0  赶早 0  
gan'zhao  1  感召 0  
gan'zhao'ji  1  干着急 0  
gan'zhe  1  甘蔗 0  
gan'zheng  1  干政 0  
gan'zhi  3  感知 0  赶制 0  干支 0  
gan'zi  3  杆子 0  竿子 0  柑子 0  
gan'zou  1  赶走 0  
gan'zuo'gan'wei  1  敢作敢为 0  
gang  11  刚 0  港 0  钢 0  岗 0  缸 0  纲 0  钢 0  杠 0  冈 0  肛 0  扛 0  
gang'ban  1  钢板 0  
gang'bi  2  港币 0  钢笔 0  
gang'bi'zi'yong  1  刚愎自用 0  
gang'cai  2  刚才 0  钢材 0  
gang'cha  1  钢叉 0  
gang'dao  1  钢刀 0  
gang'fu  2  港府 0  杠夫 0  
gang'gan  1  杠杆 0  
gang'gang  2  刚刚 0  杠杠 0  
gang'guan  1  钢管 0  
gang'gui  1  钢轨 0  
gang'hao  1  刚好 0  
gang'huo  1  港货 0  
gang'ji  1  纲纪 0  
gang'jian  1  刚健 0  
gang'jin  1  钢筋 0  
gang'jing  1  刚劲 0  
gang'kou  1  港口 0  
gang'kui  1  钢盔 0  
gang'lan  1  钢缆 0  
gang'liang  1  钢梁 0  
gang'lie  1  刚烈 0  
gang'ling  2  纲领 0  杠铃 0  
gang'lou  1  岗楼 0  
gang'men  1  肛门 0  
gang'mu  1  纲目 0  
gang'pi  1  钢坯 0  
gang'qian  1  钢钎 0  
gang'qiang  2  刚强 0  钢枪 0  
gang'qiao  1  刚巧 0  
gang'qin  1  钢琴 0  
gang'qin'qu  1  钢琴曲 0  
gang'ren  1  港人 0  
gang'rou'xiang'ji  1  刚柔相济 0  
gang'shang  1  港商 0  
gang'shao  1  岗哨 0  
gang'shui  1  钢水 0  
gang'si  1  钢丝 0  
gang'si'sheng  1  钢丝绳 0  
gang'suo  1  钢索 0  
gang'tai  1  港台 0  
gang'tiao  1  钢条 0  
gang'tie  1  钢铁 0  
gang'ting  1  岗亭 0  
gang'wan  1  港湾 0  
gang'wei  1  岗位 0  
gang'wu  1  港务 0  
gang'xing  1  刚性 0  
gang'yao  1  纲要 0  
gang'yi  1  刚毅 0  
gang'yuan  1  港元 0  
gang'zhen  1  钢针 0  
gang'zheng  1  刚正 0  
gang'zheng'bu'e  1  刚正不阿 0  
gang'zhi  1  刚直 0  
gang'zhi'bu'e  1  刚直不阿 0  
gang'zi  4  杠子 0  缸子 0  港资 0  岗子 0  
gao  10  高 0  搞 0  告 0  稿 0  糕 0  膏 0  镐 0  羔 0  皋 0  篙 0  
gao'ai  1  高矮 0  
gao'ang  1  高昂 0  
gao'ao  1  高傲 0  
gao'bai  1  告白 0  
gao'bei  1  高倍 0  
gao'ben  1  稿本 0  
gao'bie  1  告别 0  
gao'bing  2  糕饼 0  告病 0  
gao'bu'ke'pan  1  高不可攀 0  
gao'cai'sheng  1  高才生 0  
gao'ceng  1  高层 0  
gao'chan  1  高产 0  
gao'chao  2  高潮 0  高超 0  
gao'cheng  2  高程 0  告成 0  
gao'chou  1  稿酬 0  
gao'chui  1  告吹 0  
gao'ci  1  告辞 0  
gao'da  1  高大 0  
gao'dan'bai  1  高蛋白 0  
gao'dang  1  高档 0  
gao'deng  1  高等 0  
gao'deng'dong'wu  1  高等动物 0  
gao'deng'jiao'yu  1  高等教育 0  
gao'deng'xue'xiao  1  高等学校 0  
gao'di  2  高低 0  高地 0  
gao'di'gang  1  高低杠 0  
gao'dian  1  糕点 0  
gao'diao  1  高调 0  
gao'du  1  高度 0  
gao'duan  1  高端 0  
gao'dui'xiang  1  搞对象 0  
gao'e  1  高额 0  
gao'er'fu  1  高尔夫 0  
gao'er'fu'qiu  1  高尔夫球 0  
gao'fa  2  高发 0  告发 0  
gao'fei  1  稿费 0  
gao'fen  1  高分 0  
gao'feng  1  高峰 0  
gao'feng'liang'jie  1  高风亮节 0  
gao'feng'qi  1  高峰期 0  
gao'fu  1  告负 0  
gao'gan  1  高干 0  
gao'gao'di'di  1  高高低低 0  
gao'gao'zai'shang  1  高高在上 0  
gao'ge  1  高歌 0  
gao'ge'er  1  高个儿 0  
gao'ge'meng'jin  1  高歌猛进 0  
gao'ge'zi  1  高个子 0  
gao'gen'er  1  高跟儿 0  
gao'gu  1  高估 0  
gao'guan  2  高官 0  高管 0  
gao'guan'hou'lu  1  高官厚禄 0  
gao'gui  1  高贵 0  
gao'han  1  高寒 0  
gao'huang  1  膏肓 0  
gao'huo  1  搞活 0  
gao'ji  2  高级 0  告急 0  
gao'ji'shu  1  高技术 0  
gao'jia  2  高价 0  告假 0  
gao'jia'qiao  1  高架桥 0  
gao'jian  2  稿件 0  高见 0  
gao'jiao  1  高教 0  
gao'jiao'bei  1  高脚杯 0  
gao'jie  3  告诫 0  告捷 0  高洁 0  
gao'jing  1  告警 0  
gao'jing'jian  1  高精尖 0  
gao'jiu  1  高就 0  
gao'ju  1  高踞 0  
gao'jun  2  高峻 0  告竣 0  
gao'kai  1  高开 0  
gao'kan  1  高看 0  
gao'kang  1  高亢 0  
gao'kao  1  高考 0  
gao'ke'ji  1  高科技 0  
gao'kong  1  高空 0  
gao'lao  1  告老 0  
gao'li'dai  1  高利贷 0  
gao'liang  1  高粱 0  
gao'liang'mi  1  高粱米 0  
gao'liang'mian  1  高粱面 0  
gao'ling  2  高龄 0  高领 0  
gao'lou  1  高楼 0  
gao'lu  1  高炉 0  
gao'lun  1  高论 0  
gao'mao'zi  1  高帽子 0  
gao'meng'suan'jia  1  高锰酸钾 0  
gao'mi  1  告密 0  
gao'mi'du  1  高密度 0  
gao'miao  1  高妙 0  
gao'ming  1  高明 0  
gao'nan  1  高难 0  
gao'neng  1  高能 0  
gao'nian'ji  1  高年级 0  
gao'pan  1  高攀 0  
gao'pei  1  高配 0  
gao'peng'man'zuo  1  高朋满座 0  
gao'pi  1  羔皮 0  
gao'pin  1  高频 0  
gao'po  2  高坡 0  告破 0  
gao'qiang  1  高强 0  
gao'qiao  1  高跷 0  
gao'qing  2  高擎 0  告罄 0  
gao'rao  1  告饶 0  
gao're  1  高热 0  
gao'ren'yi'deng  1  高人一等 0  
gao'seng  1  高僧 0  
gao'shan  1  高山 0  
gao'shan'fan'ying  1  高山反应 0  
gao'shan'liu'shui  1  高山流水 0  
gao'shan'yang'zhi  1  高山仰止 0  
gao'shan'zu  1  高山族 0  
gao'shang  1  高尚 0  
gao'shao  1  高烧 0  
gao'she'pao  1  高射炮 0  
gao'shen  1  高深 0  
gao'shen'mo'ce  1  高深莫测 0  
gao'sheng  2  高声 0  高升 0  
gao'shi  3  告示 0  高师 0  高士 0  
gao'shou  2  高手 0  高寿 0  
gao'song  1  高耸 0  
gao'su  3  高速 0  告诉 0  告诉 0  
gao'su'gong'lu  1  高速公路 0  
gao'su'tie'lu  1  高速铁路 0  
gao'tai  2  高台 0  高抬 0  
gao'tai'gui'shou  1  高抬贵手 0  
gao'tan'kuo'lun  1  高谈阔论 0  
gao'tiao'er  1  高挑儿 0  
gao'tie  1  高铁 0  
gao'tou  1  镐头 0  
gao'tou'da'ma  1  高头大马 0  
gao'tu  1  高徒 0  
gao'tui  1  告退 0  
gao'wan  1  睾丸 0  
gao'wei  3  高位 0  高危 0  告慰 0  
gao'wei'du  1  高纬度 0  
gao'wen  1  高温 0  
gao'wu'jian'ling  1  高屋建瓴 0  
gao'xia  1  高下 0  
gao'xiao  4  高校 0  高效 0  高小 0  搞笑 0  
gao'xiao'fei  1  高消费 0  
gao'xiao'neng  1  高效能 0  
gao'xin  1  高薪 0  
gao'xin'ji'shu  1  高新技术 0  
gao'xing  1  高兴 0  
gao'xuan  1  高悬 0  
gao'xue'ya  1  高血压 0  
gao'xue'zhi  1  高血脂 0  
gao'ya  2  高压 0  高雅 0  
gao'ya'guo  1  高压锅 0  
gao'ya'xian  1  高压线 0  
gao'yang  2  高扬 0  羔羊 0  
gao'yao  1  膏药 0  
gao'yin  1  高音 0  
gao'yu  1  高于 0  
gao'yuan  2  高原 0  高远 0  
gao'zhan'yuan'zhu  1  高瞻远瞩 0  
gao'zhang  1  高涨 0  
gao'zhao'er  1  高招儿 0  
gao'zhen'wu'you  1  高枕无忧 0  
gao'zhi  3  告知 0  稿纸 0  高职 0  
gao'zhong  2  高中 0  告终 0  
gao'zhong'sheng  1  高中生 0  
gao'zhuang  1  告状 0  
gao'zi  3  稿子 0  篙子 0  羔子 0  
gao'zu  2  高祖 0  高足 0  
ge  20  个 0  各 0  歌 0  隔 0  哥 0  格 0  搁 0  割 0  革 0  咯 0  葛 0  鸽 0  硌 0  膈 0  阁 0  胳 0  蛤 0  戈 0  铬 0  疙 0  
ge'ai  1  割爱 0  
ge'an  1  个案 0  
ge'ba  1  个把 0  
ge'ban  1  隔板 0  
ge'bei  1  胳臂 0  
ge'ben'dong'xi  1  各奔东西 0  
ge'ben'qian'cheng  1  各奔前程 0  
ge'bi  3  隔壁 0  戈壁 0  搁笔 0  
ge'bi'tan  1  戈壁滩 0  
ge'bie  2  个别 0  各别 0  
ge'bo  1  胳膊 0  
ge'bo'zhou'er  1  胳膊肘儿 0  
ge'chang  1  歌唱 0  
ge'chang'jia  1  歌唱家 0  
ge'chu  2  各处 0  革除 0  
ge'ci  1  歌词 0  
ge'da  1  疙瘩 0  
ge'de'qi'suo  1  各得其所 0  
ge'deng  1  咯噔 0  
ge'di  2  各地 0  割地 0  
ge'diao  1  格调 0  
ge'dou  1  格斗 0  
ge'duan  3  割断 0  隔断 0  隔断 0  
ge'er  2  个儿 0  嗝儿 0  
ge'er'li'a  1  哥儿俩 0  
ge'er'men  1  哥儿们 0  
ge'fang  1  各方 0  
ge'fu'qi'ze  1  各负其责 0  
ge'ge  4  各个 0  哥哥 0  个个 0  咯咯 0  
ge'ge'bu'ru  1  格格不入 0  
ge'ge'da'da  1  疙疙瘩瘩 0  
ge'ge'ji'po  1  各个击破 0  
ge'gong'song'de  1  歌功颂德 0  
ge'gu'ding'xin  1  革故鼎新 0  
ge'guo  1  各国 0  
ge'hang  1  隔行 0  
ge'hang'ge'ye  1  各行各业 0  
ge'he  1  隔阂 0  
ge'hou  1  歌喉 0  
ge'hui  1  歌会 0  
ge'jia'ge'hu  1  各家各户 0  
ge'jie  1  各界 0  
ge'jin'suo'neng  1  各尽所能 0  
ge'jiu'ge'wei  1  各就各位 0  
ge'ju  3  格局 0  歌剧 0  割据 0  
ge'jue  1  隔绝 0  
ge'kai  1  隔开 0  
ge'li  3  隔离 0  个例 0  蛤蜊 0  
ge'li'dai  1  隔离带 0  
ge'li'shi  1  隔离室 0  
ge'lie  1  割裂 0  
ge'ling'feng'sao  1  各领风骚 0  
ge'lou  1  阁楼 0  
ge'lv  2  格律 0  革履 0  
ge'men'er  1  哥们儿 0  
ge'mi  1  歌迷 0  
ge'ming  1  革命 0  
ge'ming'hua  1  革命化 0  
ge'ming'jia  1  革命家 0  
ge'mo  1  隔膜 0  
ge'nv  1  歌女 0  
ge'qian  1  搁浅 0  
ge'qu  1  歌曲 0  
ge'qu'suo'xu  1  各取所需 0  
ge'rang  1  割让 0  
ge're  1  隔热 0  
ge'ren  1  个人 0  
ge'ren'chong'bai  1  个人崇拜 0  
ge'ren'zhu'yi  1  个人主义 0  
ge'ri  1  隔日 0  
ge'shan  1  隔扇 0  
ge'shao  1  鸽哨 0  
ge'she  1  割舍 0  
ge'sheng  1  歌声 0  
ge'shi  2  格式 0  隔世 0  
ge'shi'ge'yang  1  各式各样 0  
ge'shi'hua  1  格式化 0  
ge'shou  1  歌手 0  
ge'shu  1  个数 0  
ge'shu'ji'jian  1  各抒己见 0  
ge'si'qi'zhi  1  各司其职 0  
ge'song  1  歌颂 0  
ge'tan  1  歌坛 0  
ge'ti  1  个体 0  
ge'ti'hu  1  个体户 0  
ge'ti'jing'ji  1  个体经济 0  
ge'ting  1  歌厅 0  
ge'tou'er  1  个头儿 0  
ge'wai  1  格外 0  
ge'wei  1  各位 0  
ge'wu  1  歌舞 0  
ge'wu'ju  1  歌舞剧 0  
ge'wu'sheng'ping  1  歌舞升平 0  
ge'wu'tuan  1  歌舞团 0  
ge'xia  1  阁下 0  
ge'xian'shen'tong  1  各显神通 0  
ge'xin  1  革新 0  
ge'xing  2  个性 0  歌星 0  
ge'xing'hua  1  个性化 0  
ge'xing'qi'shi  1  各行其是 0  
ge'xue'sao'yang  1  隔靴搔痒 0  
ge'yan  1  格言 0  
ge'yang  1  各样 0  
ge'yao  1  歌谣 0  
ge'ye  1  隔夜 0  
ge'yi  1  各异 0  
ge'yin  1  隔音 0  
ge'yong  1  歌咏 0  
ge'you'qian'qiu  1  各有千秋 0  
ge'you'suo'chang  1  各有所长 0  
ge'yuan  1  阁员 0  
ge'zhi  3  搁置 0  革职 0  咯吱 0  
ge'zhi'yi'ci  1  各执一词 0  
ge'zhong  2  各种 0  个中 0  
ge'zhong'ge'yang  1  各种各样 0  
ge'zi  5  各自 0  鸽子 0  个子 0  格子 0  歌子 0  
ge'zi'wei'zhan  1  各自为战 0  
ge'zi'wei'zheng  1  各自为政 0  
gei  1  给 0  
gei'li  1  给力 0  
gei'mian'zi  1  给面子 0  
gei'yi  1  给以 0  
gen  5  跟 0  根 0  哏 0  亘 0  艮 0  
gen'ban  1  跟班 0  
gen'ban'er  1  跟班儿 0  
gen'ben  1  根本 0  
gen'ben'fa  1  根本法 0  
gen'chu  1  根除 0  
gen'di  1  根底 0  
gen'diao  1  根雕 0  
gen'dou  1  跟斗 0  
gen'feng  1  跟风 0  
gen'gu  1  亘古 0  
gen'ji  1  根基 0  
gen'jin  1  跟进 0  
gen'jing  1  根茎 0  
gen'jiu  1  根究 0  
gen'ju  1  根据 0  
gen'ju'di  1  根据地 0  
gen'miao  1  根苗 0  
gen'qian  1  跟前 0  
gen'shen'di'gu  1  根深蒂固 0  
gen'shen'ye'mao  1  根深叶茂 0  
gen'sui  1  跟随 0  
gen'tou  1  跟头 0  
gen'xi  1  根系 0  
gen'xu  1  根须 0  
gen'you  1  根由 0  
gen'yuan  1  根源 0  
gen'zhe  1  跟着 0  
gen'zhi  1  根治 0  
gen'zi  1  根子 0  
gen'zong  1  跟踪 0  
geng  10  更 0  耕 0  梗 0  庚 0  耿 0  哽 0  颈 0  羹 0  埂 0  粳 0  
geng'di  1  耕地 0  
geng'die  1  更迭 0  
geng'gai  2  更改 0  梗概 0  
geng'geng  1  耿耿 0  
geng'geng'yu'huai  1  耿耿于怀 0  
geng'gu  1  更鼓 0  
geng'huan  1  更换 0  
geng'jia  1  更加 0  
geng'ming  1  更名 0  
geng'nian'qi  1  更年期 0  
geng'niu  1  耕牛 0  
geng'se  1  梗塞 0  
geng'si  1  梗死 0  
geng'ti  1  更替 0  
geng'tian  1  耕田 0  
geng'wei  1  更为 0  
geng'xin  1  更新 0  
geng'xin'huan'dai  1  更新换代 0  
geng'ye  1  哽咽 0  
geng'yi  2  更易 0  更衣 0  
geng'yi'shi  1  更衣室 0  
geng'you'shen'zhe  1  更有甚者 0  
geng'yun  1  耕耘 0  
geng'zhang  1  更张 0  
geng'zheng  1  更正 0  
geng'zhi  1  耿直 0  
geng'zhong  1  耕种 0  
geng'zu  1  梗阻 0  
geng'zuo  1  耕作 0  
gong  16  共 0  公 0  工 0  供 0  功 0  攻 0  宫 0  供 0  拱 0  躬 0  弓 0  贡 0  龚 0  汞 0  恭 0  巩 0  
gong'an  2  公安 0  公案 0  
gong'an'ju  1  公安局 0  
gong'ban  1  公办 0  
gong'bao  1  公报 0  
gong'bei  1  弓背 0  
gong'ben'fei  1  工本费 0  
gong'bi  1  工笔 0  
gong'bi'hua  1  工笔画 0  
gong'bing  1  工兵 0  
gong'bing'chan  1  工兵铲 0  
gong'bu  2  公布 0  弓步 0  
gong'bu'ke'mo  1  功不可没 0  
gong'bu'ying'qiu  1  供不应求 0  
gong'ce  1  公厕 0  
gong'chai  1  公差 0  
gong'chan'dang  1  共产党 0  
gong'chan'dang'yuan  1  共产党员 0  
gong'chan'guo'ji  1  共产国际 0  
gong'chan'zhu'yi  1  共产主义 0  
gong'chang  2  工厂 0  工场 0  
gong'che  1  公车 0  
gong'chen  1  功臣 0  
gong'cheng  1  工程 0  
gong'cheng'bing  1  工程兵 0  
gong'cheng'dui  1  工程队 0  
gong'cheng'ming'jiu  1  功成名就 0  
gong'cheng'shi  1  工程师 0  
gong'chi  1  公尺 0  
gong'chou'jiao'cuo  1  觥筹交错 0  
